0,1	0
2,5	1
6,7	2,4
8,10	5,6
11	7,8
12,13	9
14	10
15	11
16	12
-1	13
17	14
18	15
19	16,17
20	18,19
21	20,21
22	22
23	23
24,25	24,25
26	26
27	27
28	28,29
29	30
30	31
31	32,35
32	36,37
33	38
34	39,40
35	41
36	42
37	43
38,39	44
40	45
41,42	46
-1	47
43	48
44	49
45	50
46	51
47,48	52,53
49	54
50	55
51	56,57
52,54	58,59
55,56	60
57	61,62
58	63
59	64
60	65
61	66
62	67,68
63	69,71
64	72,73
65,66	74
67,68	75,77
69	78
70	79,80
71	81
72,73	82
74	83,84
75	85
76	86
77,78	87,89
79	90
80,81	91
82	92
83	93
84	94,96
85	97,98
86,87	99,100
88	101,102
89,90	103
91	104,105
92	106,109
93	110,111
94,95	112
96	113
97	114,116
98,99	117,119
100	120,122
101	123,124
102	125
103,105	126
106,107	127
108	128
109	129
110,112	130
113	131
114	132,133
115	134,135
116	136,137
117	138
118,119	139
120	140
121	141,143
122	144
123	145
124	146
125	147
126	148
127,128	149,150
129	151,153
130	154,155
131,132	156
133	157
134	158
135	159
136	160
137	161,162
138	163
139	164
140,141	165
142	166,167
143	168,169
144	170
145	171
146,147	172
148	173
149	174
150	175,176
151	177
152	178
153	179
154	180,181
155,157	182
158,159	183
160	184
161	185
162	186
163	187
164	188
165	189
166,167	190
168	191
169	192,193
170,171	194,196
172,173	197
174	198
175,176	199
177	200
178,180	201,202
181	203,205
182,184	206,207
185,186	208
187	209,211
188	212,213
-1	214
189	215
190	216
191,192	217,218
193	219
194,195	220
196	221
197	222
198	223
199,200	224,225
201	226,227
202,203	228,230
204	231
205	232
206	233
207,208	234,235
209	236
210	237,238
211	239
212,214	240
215	241
216	242
217,218	243,244
219	245
220	246,247
221	248
222	249
223	250
224	251
225	252
226	253
227,228	254,255
229	256
230	257
231	258,259
232	260
233	261,262
234	263,264
235	265,266
236	267
237	268
238	269
239	270
240	271,273
241	274
242	275
243	276,278
-1	279
244	280
245	281,282
246	283,286
247	287,290
248	291,293
249	294
250	295,296
251	297
252,253	298
254	299,300
255	301,302
256,257	303
258,261	304
262	305
263	306
264	307
265	308
266,268	309
269,270	310
271	311
272	312
273	313
274	314
275	315
276	316
277,278	317
279,280	318
281	319
282	320
283	321
284	322,323
285	324
286,287	325,327
288	328,330
289,290	331
291,294	332
295,297	333,334
298	335
299	336,338
300	339,342
301	343,345
302	346
303	347
304	348,349
305	350
306,308	351
309,310	352
311	353,355
312,313	356,357
314,316	358
317	359
318	360
319,320	361,363
321	364,365
322	366
323	367
324	368,371
325	372,374
326	375
327	376
328	377
329,330	378
331	379,380
332,333	381
334	382
335,336	383,384
337	385
338,339	386,388
340,341	389
342	390
343	391
344	392
345	393
346	394
347,349	395
350,351	396,398
352	399
353	400
354,355	401
356	402
357,358	403
359	404
360	405
361	406
362,363	407,409
364	410
365,366	411
367	412,413
368	414
369,370	415
371	416
372	417
373	418
374	419
375	420
376	421
377	422
378	423
379,380	424
381,382	425
383	426,428
384,385	429
386,387	430
388	431
389,390	432,433
