0	0
1	1
2,4	2,4
5	-1
6	5
7,8	6
9	7
10	8
11	9,10
12	11
13	12
14	13,16
15	17
16,17	18
18	19
19	20,21
20	22
21	23,24
22	25
23	26
24	27
25	-1
26	28
27	29
28	30
29,30	31,32
31	33
32	34
33	35
34	36
35	37
36,37	38,40
38	41
39	42,43
40	44
41	45,46
42	47
43,44	48
45	49
46	50
47	51
48	52
49	53
50	54
51	55
52,53	56,57
54	58
55	59
56,57	60
58	61
59	62
60	63
61	64
62	65
63	-1
64,65	66,67
66,67	68
68,70	69,70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	-1
81	80
82,83	81
84	82
85	83
86	84,85
87	86,87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96,97
97	98,99
98	-1
99,100	100
101	101
102	102
103	103
104	104
105	105
106	106
107	107
108	108
109,110	109,110
111	-1
112	111
113	112
114	113,114
115	115
116,119	116,118
120	119
121	120
122	-1
123	121
124	122
125	123
126	124
127	125
128,130	126
131	127
132	128
133	129
134	130,131
135	132
136	133
137,138	134
-1	135
139	136
140	137
141	138
142	139
143	140
-1	141
144,145	142,143
-1	144
146	145,146
147	147
148,149	148,149
150,151	150
152	151
153	152,153
154	154,155
155	156
156	-1
157,158	157
159	158
160	159
161,162	160
163	161
164	162
165	-1
166,167	163
168	164
169	165
170	166
171	167,169
-1	170
172	171
173	172
174	173
175	174
176	175
177	176
178	177
179	178
180	179,180
181,182	181,184
183	185
184	186
185	187
186	188
187	189
188,189	190
190	191
191	192
192	193
193	194
194	195,196
195,196	197
197	198
198	199
199	200
200	201
201	202
202	203
203,204	204
205	205
206	206
207	207
208,209	208
210	209
211	210
212,213	211
214	212
215	213
216,217	214
218,219	215
220,221	216
222	217
223,224	218
225,226	219
227	220
228	221
229	222
230	223
231	224,225
232	226
233	227
234,235	228
236	229,230
237	231
238	-1
239	232
240	233
241,242	234
243	235
244	236
245	237
-1	238
246	-1
247	239,240
248	241
249	242
250	243
251,252	244,245
253	246
254,255	247
256	248
257	249
258	250
259	251
260	252
261	-1
262	253
263	254
264	255
265	256,257
266	258
267	259
268	260
269	261
270	262
271	263
272	264
273	265
274	266
275	267
276	268
277,278	269,270
279	271
280	272,273
281	274
282	275
283	276,277
284	278
285	279
286	280
287,288	281,285
289	286
290	287
291	288,289
292	290
293	291
294,295	292,294
296	295
297	296
298	297
299	298
300	299
301	300
302	301
303	302
304	303
305	304,305
306	306,307
307,308	308,309
309	310
310	311
311,312	312
313	313
314	314
315	315
316,317	316
318	317
319	318
320	319,320
321	321
322	322
323	323
324	324
325	325
326	326,327
327,328	328,332
329	333
330	334,335
331	336
332	337,338
333	339,340
-1	341
334	342
335	343
336	344
337	345
338	346
339	347
340	348
341	349
342	350
343	351,352
344	353,354
345,346	355
347,349	356
350	357
351	358
352	359,360
353	361,362
354	363
355	364
356	365
357	366
358,361	367,371
362	372,373
363	374,375
364	376
365	377,378
366	-1
367	379
368	380,381
369	382
370	383,384
371	385
-1	386
372	387,388
373	389,390
374	391
375	392,394
376	395
377	396
378	397
379	398,399
380	400
381	401
382	402,403
383	404,405
384	406
385	407
386	408
387	409
-1	410
388	411
389	412
390,391	413,417
392	418
393	419,420
394	421,422
395	423,424
396	425,426
397,398	427,428
399	429,430
400	431,432
401	433
402,403	434
404	435
405	436
406	437
407	438,440
408	441
409	442,443
410,411	444
412	445,447
413	448,449
414	450
415	451
416	452,453
417	454
418,419	455,457
420	458,459
421	460
422	461
423,424	462,464
425	-1
426	465
427	466,467
428	468
429	469
430	470
431	471
432	472
433,434	473
435	474
436	475
437	476
438	477
439	478
440	479
441	480
442	481
443	482,483
444	484
445	485
446	486
447	487,488
448	489
449	490
450	-1
451	491
452	492
453	493
454	494
455	495,496
456	497
457	498
458	499
459	500
460	501
461	502,503
462	-1
463	504
464	505
465	506
466	507
467	508
468	509
469	510
470,471	511,512
472	513,514
473	515
474,475	516,517
476,477	518,519
478	520
479	521
480	522
481	523
482	524
483	525
484	526
485	527
486	528,529
487	530
488	-1
489	531
490	532,533
491	534
492	535
493	536
494	537
495	538,540
496	-1
497	541
498	542
499	543
500	544
501	545
502	546
503	547,548
504	549
505	550,551
506	552
507	553
508	554
509	555
510	-1
511	556
512	557
-1	558
513	559,560
514	561
515	562
516	563
517	564,565
518	-1
519	566,567
520	-1
521	568,570
522	571
523	572,573
524	574
525	575
526	576
527	577
528	578
529,531	579,580
532	581,582
533	583
534	584
535	585
536	586
537	587
538	588
539	589
540	590
541	591
542	592,593
543	594,595
544,545	596,599
546	600
547	-1
548	601
549	602
550	603
551	604
552	605
553	606
554	607
555	-1
556	608
557	609
558	610,611
559	612
560	613
561,562	614
563	615,617
564	618
565	619
566,567	620
568	621
569	622
570	623
571	624
572	625,626
573	627,628
574,576	629
577	630
578	631
579	632
580	633
581	634
582,583	635,636
584,585	637
586,587	638
588	639
589,590	640
591,592	641
593,594	642
595,596	643
597	644
598	645
599,600	646
601,602	647
603	648
604	649
605	650
606,607	651,652
608,609	653
610,612	654,655
613,614	656
615,616	657,658
617,618	659
619,621	660
622	661
623,625	662,663
626	664
-1	665
627,629	666
630	667
631	668
632	669
633	670
-1	671
634	672
635	673
636	674
637,638	675
639	676
640,642	677
643	678
644	679
645	680
646	681
647,648	682
649	683
650,651	684
652,653	685
654	-1
655,658	686
659,661	687
662	688
663	689
664	690
665	691,692
666	693
667,668	694
669,671	695
672,674	696,697
675,676	698
677	699
678,681	700
682	701
683	702
684,685	703
686	704
687	705
688,690	706
691	707
692	708
693	709
694,695	710
696,698	711
699,700	712
701	713
702	714
703	715
704,705	716
706	717,718
707,708	719
709	720
710,711	721
712	722
713	723
714,716	724
717,718	725
719,720	726
721,722	727
723,724	728
725	729
726	730
727,729	731
730	732
731,732	733
733	734
734,735	735
736,737	736,737
738	738
739	739
740,742	740
743,746	741
747	742
748	743
749	744
750	745
751	746
752,754	747
755,756	748
757	749
