0,1	0
2	1,2
3	3
4	4,6
5	7
6	8,9
7,8	10
9	11
10	12
11	13
12	14,15
13	16
14	17
15,16	18,20
17	21
18	22
19	23,24
20	25
21	26
22	27
23	28
24	29
25	30
26	31
27	32
28	33
29,30	34
31,32	35
33,35	36
36	37
37	38
38	39
39,41	40
42	41
43	42
44	43
45	44
46	45
47	46
48	47
49	48
50,51	49,50
52	51,53
53	54
54,55	55
56	56
57	57
58,59	58,59
60	60
61,62	61,62
63	63,64
64	65
65	66
66	67
67,68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77,78	77,78
79	79
80	80
81	-1
82	81
83	82
84,85	83
86	84
87	85
88	86
89,90	87
91	88
92	89
93	90
94	91
95	92
96	93
97,98	94
99	95
100	96
101	97
102,103	98,100
104	101
105	102,103
106	104
107	105
108,109	106,107
110	108,109
111	110,112
112	113
113	114,115
114,115	116
116	117
117,118	118,119
119,121	120
122	121
123	122
124	123
125,126	124
127	125
128,129	126
130,131	127
132,133	128
134	129
135	130
136,139	131
140,141	132
142,143	133
144	134
145	135
146,147	136
148	137
149	138
150,151	139
152	140
153	141
154	142,143
155	144
156	145,146
157	147
158	148
159	149,151
160	152
161	153
162	154
163,164	155
165	156,157
166	158
167	159,160
168,169	161
170	162
171	163
172	164
173	165
174	166
175	167
176	168
177	-1
178	169
179	170
180	171
181,182	172
183	173
184,185	174
186	175
187	176
188,189	177,179
190,191	180,182
192	183,184
193	185,186
194	187
195,196	188,190
197	191,192
198	193
199,200	194,196
201,202	197
203	198
204	199
205	200
206	201
207	202
208	-1
209	203
210	204
211	205,207
212	208
213	209
214	210
215	211
216	212,215
217,218	216,217
219	218
220	219,220
221	221,222
222,223	223
224	224
225,226	225,226
227	227
228	228
229	229
230	230
231	231
232,233	232
234	233
235	234,235
236	236
237	237
-1	238
238,239	239,241
240	242,243
241	244,245
242,243	246,248
244	249
245	250,251
246	252
247	253,254
248	255,256
249	257
250	258,259
251	260
252	261
253	262
254	263
255	264
256	265
257	266
258	267,268
259	269,270
260	271,272
261	273
262	274
263	275,276
264	277
265	278
266,267	279,280
268	281
269	282,283
270	284,285
271	286,287
272	288,290
273	291
274	292,293
275	294
276	295
277	296
278	297,298
279	299
280	300
281	301
282	302
283,284	303,304
285	305
286	306
287	307,308
288	309,310
289	311,312
290	313
291	314,315
292	316
293	317
294	318,320
295,296	321
297	322
298	323
299	324
300	325,327
301	328,330
302	331,332
303	-1
304	333
305	334
306	335,336
307	337
308	338
309	339,340
310,311	341
312	342,344
313,314	345
315	346
316	347
317,318	348
319,320	349,350
321	351
322	352,353
323	354,355
324	356
325	357,360
326	361
327	362,363
328	364
329	365,366
330	367,368
331,332	369,371
333,334	372
335,336	373
337	374
338	375,376
339	377,378
340	379,381
341	382
342	383
343	384,386
344	387,388
345	389,390
346	391,392
347	393
348	394
349,350	395
351	396
352,353	397
354	398
355	399
356,357	400,401
358	402
359	403
360	404,405
361	406
362	407
363	408
364	409
365	410
366	411,412
367	413
368	414
369	415
370	416
371	417
372	418
373	419
374	420
375,376	421
377,378	422,423
379	424
380	425
381	426
382	427
383	428
384	429
385,386	430
387	431
388	432
389	433
390	434
391	435,437
392,393	438
394,395	439
396	440
397	441
398	442,443
399	444
400	445
401	446
402	447
