0	0
1	1
2	2
3	3
4	4
5	5
6,7	6
8	7
9,10	8
11	9
12	10
13	11
14	-1
15	12
16	13,14
17	15
18	16
19	17
20	18
21	19
22	20
23	21
24,25	22
26	23
27	24
28	25
29	26
30	27
31	28
32	29
33	30
34	31
35	32
36	33
37,38	34
39	35
40,41	36
42	37
43,45	38
46	39
47	40
48	41
49	42
50	43
51	44
52	45,46
53	47
54	48
55	49
56	50
57	51,52
58,59	53
60	54
61	55
62	56
63	57
64,65	58
66	59
67	60,62
68,69	63
70	64
71	65
72,73	66,68
74	69
75	70,71
76	72
77	73
78	74
79	75
80	76
81	77
82	78
83	79
84	80,81
85	82
86	83
87	84
88	85,86
89	87
90	88
91	89
92,93	90
94	91
95	92
96	93
97	94
98	95
99	96
100,102	97
103	98
104	99
105	100
106	101
107,109	102
110	103
111	104
112	105
113	106
114,115	107,108
116	109
117	110
118	111
119	112
120	113
121	114
122	115
123	116
124	117
125	118
126	119
127,128	120,121
129,130	122
131	123,124
132	125,126
133	127
134,135	128
136	129
137	130
138	131
139	132
140	133
141,142	134
143	135
144,145	136
146	137
147	138
148	139
149	140
150	141
151	142,143
152,154	144,145
155	-1
156,157	146
158	147,148
159	149
160	150
161,162	151
163	152
164	153
165,166	154
167	155
168	156
169	157
170	158
171	159
172	160
173,175	161
176	162,163
177	164
178	165
179	166
180	167
181	168
182	169
183	170
184	171,172
185	173
186	174,175
187,188	176
189	177
190	178
191	179
192	180
193	181
194	182
195	183
196	-1
197	184,185
198	186
199,200	187,188
201	189
202	190
203	191
204	192,193
205,206	194
207,208	195
209	196
210	197,198
211	199
212	200,201
213	202,203
214	-1
215,217	204,205
218	206
219	207
220	208,209
221	210
222	211
223	212
224	213
225	214
226	215
227	216
228	217
229	218,219
230	220
231,232	221,222
233	223
234	224
235,236	225
237	226
238	227,228
239	229
240	230
241	231,232
242	233
243	234,235
244	236
245,246	237
247	238
248,249	239
250	240
251	241
252	242
253	243,245
254	246
255	247
256	248
257	249
258	250
259	251
260,261	252
262,263	253
264	254
265	255
266,267	256,257
268	258
269,270	259
271,272	260
273	261
274	262
275	263
276	264,265
277	266
278	267
279	268,269
280	270
281	271,272
282	273
283	274,275
284	276
285,286	277
287	278
288	279
289,290	280
291	281
292	282
293,294	283,284
-1	285
295	286
296	287
297	288
298,301	289
302	290
303	291
304	292
305,306	293
307,308	294
309,310	295
-1	296
-1	297
-1	298
-1	299
-1	300
-1	301
-1	302
-1	303
-1	304
-1	305
-1	306
-1	307
-1	308
-1	309
-1	310
-1	311
-1	312
-1	313
-1	314
-1	315
-1	316
-1	317
-1	318
-1	319
-1	320
-1	321
-1	322
-1	323
-1	324
-1	325
-1	326
-1	327
-1	328
-1	329
-1	330
-1	331
-1	332
-1	333
-1	334
-1	335
-1	336
-1	337
-1	338
-1	339
311	340,341
312	342
313	343
314,316	344
317,320	345
321	346
322	347
-1	348
-1	349
-1	350
-1	351
-1	352
-1	353
-1	354
323	355
324	356
325	357
326	358,359
327	360
328	361
329	362
330	363
331,332	364,365
333	366
334,335	367
336	368
337	369
338,339	370
340	371
341	372
342,343	373
344	374
345	375
346	376
347	377
348	378
349,350	379
351	380
352	381
353,354	382
355	383
356	384
357	385
358	386
359	387
360	388
361,362	389
363	390
364	391
365	392
366	393
367	394
368,369	395
370	396
371	397,399
372	400
373	401,402
374	403
375	404
376	405
377	406,408
378	409
379	410
380	411,413
381	414
382	415
383	416
384,385	417
386	418
387,388	419
389	420
390,391	421
392	422
393	423
394	424
395	425
396	426
397	427,428
398	429
399	430
400	431
401	432
402	433
403	434,435
404	436
405	437
406	438
407	439
408,409	440
410	441
411	442
412	443,445
413	446
414	447
415	448
416	449
417	450,451
418	452
419	453,454
420	455
421	456
422	457
423	458,459
424	460
425	461
426	462
427	463
428	464,465
429	466
430,431	467
432	468
433	469
434	470,471
435	472,473
436	474,476
437	477
438	478,479
439	480
440	481
441	482
442	483
443	484
444	485
445	486
446,447	487
448	488
449	489
450	490
451	491
452	492
453	493
454	494
455	495
456	496
457	497
458	498,501
459	502
460,462	503
463	504
464	505
465	506
466	507
467	508
468,469	509,510
470	511
471	512,513
472	514
473,474	515,517
475	518,520
476,477	521
478	522
479	523
480	524
481	525
482	526
483	527,528
484	529,530
485	531
486,487	532
488	533
489	534
490	535
491	536,537
492,493	538,539
494	540,542
495	543
496	544
497	545,547
498	548
499	549,550
500	551,552
501	553,555
502	556,557
503	558,559
504	560
505	561,562
506	563,564
507	565
508	566
509	567
510	568,569
511	570,571
512	572
513	573
514	574,575
515	576,577
516	578
517	579
-1	580
-1	581
-1	582
-1	583
-1	584
-1	585
-1	586
-1	587
-1	588
518	589
519	590,591
520,521	592,593
522	594
523	595
524	596
525	597,598
526	599
527	600
528	601
529	602,603
530	604
531	605
532	606,607
533	608
534	609
535	610
536	611,612
537	613,614
538	615
539	616
540,541	617
542	618
543	619
544	620
545	621
546	622
547	623
548	624,625
549	626
550	627
551	628
552	629
553	630
554	631
555,556	632,633
557	634
558,559	635
560	636
561	637,639
562	640,641
563,564	642
565	643
566,567	644
568	645
569	646
570,571	647,648
572	649
573,574	650
575	651
576	652,653
577	654
578	655
579	656
580	657,658
581	659
582	660,661
583	662
584	663,664
585	665
586,587	666
588	667,668
589	669,670
590	671
591	672
592	673
593	674
594	675
595	676
596	677
597	678
598	679
599	680,682
600	683
601	684
602	685,686
603	687
604	688,689
605	690
606	691
607	692
608	693
609,611	694,695
-1	696
-1	697
-1	698
-1	699
-1	700
-1	701
-1	702
-1	703
612	704,705
613	706
614	707
615	708
616	709
617	710
618	711,712
619	713,714
620	715,718
621	719
622	720
623	721
624	722,723
625	724
626	725,726
627	727
628	728
629,631	729,730
632	731
633	732
634	733
635	734
636	735
637	736,738
638	739
639,640	740
641	741
642	742
643	743
644	744
645	745
646,647	746,748
648	749
649	750
650,651	751,752
652	753,754
653,654	755,757
655,656	758
657	759,760
658	761
659	762,764
660	765,766
661	767
662	768
663	769
664	770,771
665	772
666	773
667	774
668	775
669	776
670	777
671	778
672	779,781
673	782
674	783,784
675	785,786
676,677	787,789
678	790,791
679	792
680	793
681	794
682,683	795
-1	796
-1	797
-1	798
-1	799
-1	800
-1	801
-1	802
-1	803
-1	804
-1	805
-1	806
-1	807
-1	808
-1	809
-1	810
-1	811
-1	812
-1	813
-1	814
-1	815
-1	816
-1	817
684	818,819
685	820
686	821
687	822
688	823
689	824
690,691	825
692	826
693	827
694	828
695,696	829
697	830
698,699	831
700	832
701	833
702	834
703	835
704	836
705	837
706	838
707	839
708	840
709	841
710	842
711	843
712	844
713	845
714	846,847
715	848
716	849
717,718	850
719	851
720	852
721	853
722	854
723,724	855
725	856,857
726,728	858
729,730	859
731,732	860
733	861
734	862
735	863,865
736	866
737	867
738	868
739	869
740	870
741	871
742	872
743	873,874
744	875,876
745	877,879
746	880
747	881
748	882
749	883
750	884
751,752	885,886
753	887,888
754	889,890
755	891
756	892
757,758	893
759	894
760	895
761	896
762,763	897
764	898
765	899
766,767	900
768	901
769	902
770	903
771	904
772	905
773	906
774,775	907
776,777	908
778,779	909
780	910
781	911
782	912
783,784	913,914
785,787	915
788	916,917
789	918
