0	0,1
1,2	2
3	3
4,6	4
7	5
8,9	6
10	7,9
11	10
12	11
13,14	12
15	13
16	14
17	15
18,19	16
20	17
21	18
22,23	19
24	20
25	21
26	22
27	23
28	24
29	25
30	26
31	27
32	28
33	29,30
34	31,32
35	33,35
36	36
-1	37
37	38
38	39,41
39	42
40	43
41	44
42	45
43	46
44	47
45	48
46	49
47,48	50,51
49,51	52
52	53
53	54,55
54	56
55	57
56,57	58,59
58	60
59	-1
60	61,62
61,62	63
63	64
64	65
65	66
66	67,68
67	69
68	70
69	71
70	72
71	73
72	74
73	75
74	76
75,76	77,78
77	79
78	80
-1	81
79	82
80	83
81	84,85
82	86
83	87
84	88
85	89,90
86	91
87	92
88	93
89	94
90	95
91	96
92	97,98
93	99
94	100
95	101
96,98	102,103
99	104
100,101	105
102	106
103	107
104,105	108,109
106,107	110
108,110	111
111	112
112,113	113
114	114,115
115	116
116,117	117,119
118	120,121
119	122
120	123
121	124
122	125,126
123	127
124	128,129
125	130,131
126	132,133
127	134
128	135
129	136,139
130	140,141
131	142,143
132	144
133	145
134	146,147
135	148
136	149
137	150,151
138	152
139	153
140,141	154
142	155
143	156
144	157
145	158
146,148	159
149	160
150	161
151	162
152	163,164
153,154	165
155	166
156	167
157	168,169
158	170
159	171
160	172
161	173
162	174
163	175
164	176
165	177,178
166	179
167	180
168	181,182
169	183
170	184,185
171	186
172	187
173,175	188,189
176,178	190,191
179,180	192
181,182	193
183,184	194,196
185	-1
186,187	197
188	198
189,191	199,200
192	201,202
193	203
194	204
195	205
196	206
197	207
-1	208
198	209
199	210
200,201	211
202	212
203	213
204	214
205	215
206,209	216
210,211	217,218
212	219
213,214	220
215,216	221
217	222,223
218	224
219	225
220	226
221	227
222	228
223	229
224	230
225	231
226	232,233
227	234
228,229	235
230	236
231	237
232	-1
233,235	238,239
236,237	240
238,239	241
240,242	242,243
243	244
244,245	245
246	246
247,248	247
249,250	248
251	249
252,253	250
254	251
255	252
256	253
257	254
258	255
259	256
260	257
261,262	258
263,264	259
265,266	260
267	261
268	262
269,270	263
271	264
272	265
273,274	266,267
275	268
276,277	269
278,279	270
280,281	271
282,284	272
285	273
286	274
287	275
288	276
289	277
290,291	278
292	279
293	280
294	281
295	282
296,297	283,284
298	285
299	286
300,301	287
302,304	288
305,306	289
307	290
308,309	291
310	292
311	293
312,314	294
315	295,296
316	297
317	298
318	299
319,321	300
322,325	301
326	302
327,328	303,304
329	305
330,331	306
332,333	307
334	308
335,336	309
337	310,311
338,340	312
341	313
342	314,315
343	316
344	317,318
345,346	319,320
347	321
348,349	322
350,351	323
352	324
353,356	325
357	326
358,359	327
360	328
361,362	329
363,364	330
365,367	331,332
368	333,334
369	335,336
370	337
371,372	338
373,374	339
375,377	340
378	341
379	342
380,383	343
384	344
385,386	345
387,388	346
389	347
390	348
391	349,350
392	351
393	352,353
394	354
395	355
396,397	356,357
398	358
399	359
400,401	360
402	361
403	362
404	363
405	364
406	365
407,408	366
409	367
410	368
411	369
412	370
413	371
414	372
415	373
416,417	374,376
418	377
419	378
420	379
421	380
422	381
423	382
424	383
425	384
426	385,386
427	387
428	388
429	389
430	390
431,433	391
434	392,393
435	394,395
436	396
437	397
438,439	398
440	399
441	400
442	401
443	402
444,446	403,404
447	405
448	406
449	407
450	408
451	409
452	410
453	411
454	412
455,457	413
458,459	414
460	415
461	-1
462	416
463	417
464	-1
465,468	418
469	419,420
470	421,422
471	423
472	424
473,474	425
475,476	426
477,478	427
479,480	428
481	429
482	430
483	431,432
484,485	433
486	434,435
487	436
488	437
489	438,439
490	440,441
491	442,443
492,493	444,445
494	446
495,496	447
497	448
498,499	449
500	450
501	451
502	452
503	453
504,505	454,455
506,509	456
510	457
511	458
512	459,460
513	461
514	462
515	463
516	464
517	465,466
518	467
519	468
520	469
521,522	470
523	471
524	472
525	473,474
526	475,476
527	477
528	478
-1	479
529	480,481
530,531	482
532	483
533	484,485
534,535	486,487
536	488,489
537	-1
538	490,491
539	492
540	493
541,542	494,495
543	496
544,545	497
546	498
547	499
548,549	500
550	501
551	502,503
552,553	504
554	505
555	506
556	507
-1	508
557	509,510
558	511,512
559	513,514
560	515,516
561	517
562	518
563,564	519
565,566	520
567,568	521
569	-1
570,573	522
574,575	523
576	524
577	525
578	526
579	527
580	528,530
581	531,532
582	533,534
583	535,536
584	537
585	538,540
586	541,542
587	543
588	544
-1	545
589	546
590	547,548
-1	549
591	550,551
592	552
593	553
594	554,556
595	557,559
596	560
597	561,563
598	564
599,600	565,566
601	567,568
602	569,570
603	571
604	572,573
605	574
606	575,577
607	578
608	579
609	580
610	581
611	582
612	583,584
613	585
614	586
615	587
616	588,589
617,618	590,591
619	592,594
620	595
621	596
622	597
623,624	598
625	599
626	600
627	601,602
628	603
629	604
630	605,606
631	607
632	608
633	609
634	610
635	611
636	612
637	613
638,639	614
640	615
641,642	616
643	617
644	618,619
645	620
646,648	621
649	622
650	623
651,652	624
653	625
654	626
655,656	627
657	628
658	629
659	630
660	631
661	632,634
662,663	635
664	636,637
665	638,639
666,667	640
668	641
669	642
670	643
671,672	644,645
673	646
674,675	647
676	648
677	649
678	650,651
679	652
680,681	653
682	654
683,685	655
686	656
687	657
688	658,659
689	660
690	661
691	662
692	663
693	664
694,695	665
696,697	666
698	667,668
699,702	669
703,704	670
705,706	671
707	672
708	673,674
709	675
710	676,677
711	678
712	679
713,714	680,682
715	683
716	684
717	685,686
718,719	687
720,722	688,689
723	690
724	691
725	692
726	693,694
727,729	695
730	696
731	697,698
732	699
733	700
734,735	701
736,737	702
738	703
739,740	704,705
741	706
742	707
743,744	708
745,746	709
747	710
748	711
749	712
750,751	713
752	714
753	715,716
754,755	717
756,757	718
758,759	719,720
760	721
761	722
762	723
763	724
764	725
765	726
766	727
767	728
768,769	729
770	730
771	731
772	732
773	733
774,775	734,735
776,777	736
778,780	737
781,783	738,739
784	740,741
785,786	742
787	743
788,790	744,745
